name,id,level,1_country_id,1_country,2_district_id,2_district,3_chiefdom_id,3_chiefdom
Teibor MCHP,kFur7xPhpH9,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,JdhagCUEMbj,Komboya
Tei CHP,PeyblWrhOwL,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,HV8RTzgcFH3,Kwamabai Krim
Teko Barracks Clinic,OuwX8H2CcRO,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,KKkLOTpMXGV,Bombali Sebora
Telu CHP,erqWTArTsyJ,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,daJPPxtIrQn,Jaiama Bongor
Tengbewabu MCHP,gfWvbbgdjoS,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,U6Kr7Gtpidn,Kakua
Thellia CHP,oiSllOTiHNx,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,XrF5AvaGcuw,Wara Wara Bafodia
The White House Clinic,AhnK8hb3JWm,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,M2qEv692lS6,Tankoro
Thompson Bay MCHP,BzEwqabuW19,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Tihun CHC,ua5GXy2uhBR,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,cgOy0hRMGu9,Sogbini
Tikonko,sxRd2XOzFbz,3,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,,
Tikonko CHC,KYXbIQBQgP1,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,sxRd2XOzFbz,Tikonko
Tikonko (gaura) MCHP,DKZnUSfwjKx,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,eROJsBwxQHt,Gaura
Timbo CHP,svCLFkT99Yx,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,y5X4mP5XylL,Tonko Limba
Timidale,AovmOHadayb,3,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,,
Tissana CHC,CFPrsD3dNeb,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,DNRAeXT9IwS,Dema
Tissana MCHP,SptGAcmbgPz,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,qtr8GGlm4gg,Rural Western Area
Tobanda CHC,PQEpIeuSTCN,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,vzup1f6ynON,Small Bo
Tokeh MCHP,GGDHb8xd8jc,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,qtr8GGlm4gg,Rural Western Area
Tokpombu (Dama) CHP,zw5ppT2dwZy,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,myQ4q1W6B4y,Dama
Tokpombu MCHP,IFXdzAk7hKi,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,KIUCimTXf8Q,Nongowa
Toli,FRxcUEwktoV,3,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,,
Tombo CHC,JrSIoCOdTH2,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,qtr8GGlm4gg,Rural Western Area
Tombodu CHC,lxxASQqPUqd,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,kvkDWg42lHR,Kamara
Tombo Wallah CHP,VFF7f43dJv4,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,xGMGhjA3y6J,Mambolo
Tongo Field CHC,K3jhn3TXF3a,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,hdEuw2ugkVF,Lower Bambara
Tongorma MCHP,RwkdG4Pku2x,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,DmaLM8WYmWv,Nimikoro
Tongoro MCHP,iIpPPnnzDo6,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,M2qEv692lS6,Tankoro
Tonkolili,eIQbndfxQMb,2,ImspTQPwCqd,Sierra Leone,,,,
Tonko Limba,y5X4mP5XylL,3,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,,
Tonko Maternity Clinic,uNEhNuBUr0i,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,KKkLOTpMXGV,Bombali Sebora
Tonkomba MCHP,xIMxph4NMP1,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,lY93YpCxJqf,Makari Gbanti
Topan CHP,hjqgB6hEdl3,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,HV8RTzgcFH3,Kwamabai Krim
Torkpumbu MCHP,RJpiHpefEUw,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,GWTIxJO9pRo,Gorama Kono
Torma Bum CHP,rZkUcho9Z65,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,iUauWFeH8Qp,Bum
Tugbebu CHP,bG0PlyD0iP3,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,vWbkYPRmKyS,Baoma
Tungie CHC,lpQvlm9czYE,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,KXSqt7jv6DU,Gorama Mende
Tunkia,l7pFejMtUoF,3,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,,
UBC Under 5,PdGktj8bAML,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,VCtF1DbspR5,Jong
UFC Bonthe,gGv9ATEs68L,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,ENHOJz3UH5L,BMC
UFC Magburaka,w9FJ9oAdFys,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,PQZJPIpTepd,Kholifa Rowalla
UFC Nixon Hospital,JCXEtUDYyp9,4,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,ERmBhYkhV6Y,Njaluahun
UFC Nongowa,XQudzejlhJZ,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,KIUCimTXf8Q,Nongowa
UFC Port Loko,SHLY5rkOFTQ,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,JdqfYTIFZXN,Maforki
UMC Clinic Taiama,Qw7c6Ckb0XC,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,nV3OkyzF4US,Kori
UMC Mitchener Memorial Maternity & Health Centre,g5A3hiJlwmI,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,DmaLM8WYmWv,Nimikoro
UMC (Urban Centre) Hospital,vSbt6cezomG,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Under five (Luawa) Clinic,IXJg79fclDm,4,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,cM2BKSrj9F9,Luawa
Under Fives Clinic,mTNOoGXuC39,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,QywkxFudXrC,Magbema
UNIMUS MCHP,UugO8xDeLQD,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,U6Kr7Gtpidn,Kakua
Upper Bambara,LfTkc0S4b5k,3,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,,
Upper Banta,DBs6e2Oxaj1,3,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,,
Upper Komende MCHP,TJA0eGRoRpc,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,NqWaKXcg01b,Sowa
Upper Saama MCHP,Ykx8Ovui7g0,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,kU8vhUkAGaT,Lugbu
Vaahun MCHP,up9gjdODKXE,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,KIUCimTXf8Q,Nongowa
Vaama  (kpanga krim) MCHP,qAFXoNjlZCB,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,YpVol7asWvd,Kpanga Krim
Vaama MCHP,GjJjES51GvK,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,RzKeCma9qb1,Barri
Valunia,npWGUj37qDe,3,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,,
Venima CHP,SoXpnYO84eZ,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,eROJsBwxQHt,Gaura
Victoria MCHP,dyn5pihalrJ,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,XEyIRFd9pct,Imperi
Voahun MCHP,wB4tSXlryyO,4,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,hjpHnHZIniP,Kissi Tongi
Waiima (Kori) MCHP,DlLBIHdpaTy,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,nV3OkyzF4US,Kori
Waiima MCHP,YPSCWmJ3TyN,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,RzKeCma9qb1,Barri
Wai MCHP,zCSWBz2pyMd,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,d9iMR1MpuIO,Soro-Gbeima
Walia MCHP,m0PiiU5BteW,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,OTFepb1k9Db,Mongo
Wallehun MCHP,tZxqVn3xNrA,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,BGGmAwx33dj,Bumpe Ngao
Wandor,X7dWcGerQIm,3,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,,
Wara Wara Bafodia,XrF5AvaGcuw,3,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,,
Wara Wara Yagala,EZPwuUTeIIG,3,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,,
Warima MCHP,DXegteybeb5,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,pRHGAROvuyI,Koya
Warrima MCHP,NqLYdlnK8sc,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,P69SId31eDp,Gbonkonlenken
Waterloo CHC,VhRX5JDVo7R,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,qtr8GGlm4gg,Rural Western Area
Weima CHC,CKkE4GBJekz,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,hdEuw2ugkVF,Lower Bambara
Wellbody MCHP,XuGfiry96Bg,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Wellington Health Centre,Qc9lf4VM9bD,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Wesleyan Health Clinic,XJ6DqDkMlPv,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Western Area,at6UHUQatSo,2,ImspTQPwCqd,Sierra Leone,,,,
Wilberforce CHC,EUUkKEDoNsf,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Wilberforce MCHP,EDxXfB4iVpY,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Wilberforce Military Hospital,ui12Hyvn6jR,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,C9uduqDZr9d,Freetown
Woama MCHP,AtZJOoQiGHd,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,M2qEv692lS6,Tankoro
Wonde,ARZ4y5i4reU,3,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,,
Wonkibor MCHP,Qwzs1iinAI7,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,rXLor9Knq6l,Kunike Barina
Wordu CHP,bW5BaqrBM4K,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,g5ptsn0SFX8,Sandor
Woreh Bana MCHP,DVjewuIdgMN,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,Pc3JTyqnsmL,Buya Romende
Woroma CHP,v0dXACseLuB,4,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,bQiBfA2j5cw,Penguia
Worreh MCHP,VSwnkMSAdp7,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,qIRCo0MfuGb,Gbinleh Dixion
Woyama MCHP,fPe1l06MurL,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,jWSIbtKfURj,Langrama
Wullah Thenkle MCHP,IN2dOk0gY1G,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,QywkxFudXrC,Magbema
Yabaima CHP,XbyObqerCya,4,ImspTQPwCqd,Sierra Leone,kJq2mPyFEHo,Kenema,jWSIbtKfURj,Langrama
Yakaji MCHP,AnXoUM1tfNT,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,vWbkYPRmKyS,Baoma
Ya Kpukumu Krim,pk7bUK5c1Uf,3,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,,
Yalieboya CHP,sgcHQEaB40Y,4,ImspTQPwCqd,Sierra Leone,PMa2VCrupOd,Kambia,r06ohri9wA9,Samu
Yamandu CHC,nX05QLraDhO,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,vWbkYPRmKyS,Baoma
Yambama MCHP,QDoO5r6Sae7,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,kU8vhUkAGaT,Lugbu
Yankasa MCHP,SQz3xtx1Sgr,4,ImspTQPwCqd,Sierra Leone,fdc6uOvgoji,Bombali,lY93YpCxJqf,Makari Gbanti
Yara MCHP,M9q1wOOsrXp,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,Lt8U7GVWvSR,Diang
Yarawadu MCHP,wxMmC45UyNw,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,GFk45MOxzJJ,Neya
Yargoi MCHP,XctPvvWIIcF,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,XEyIRFd9pct,Imperi
Yataya CHP,MErVkzdbsP5,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,EZPwuUTeIIG,Wara Wara Yagala
Yawbeko,CG4QD1HC3h4,3,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,,
Yawei,byp7w6Xd9Df,3,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,,
Yeben MCHP,g031LbUPMmh,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,P69SId31eDp,Gbonkonlenken
Yekior MCHP,dBD9OHJFN8u,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,CF243RPvNY7,Fiama
Yele CHC,sesv0eXljBq,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,P69SId31eDp,Gbonkonlenken
Yemoh MCHP,dx4NOnoGtE7,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,U6Kr7Gtpidn,Kakua
Yemoh Town CHC,RhJbg8UD75Q,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,U6Kr7Gtpidn,Kakua
Yengema CHC,PA1spYiNZfv,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,DmaLM8WYmWv,Nimikoro
Yengema CHP,EFTcruJcNmZ,4,ImspTQPwCqd,Sierra Leone,O6uvpzGd5pu,Bo,BGGmAwx33dj,Bumpe Ngao
Yenkissa MCHP,QZ5rmKrVleg,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,nOYt1LtFSyU,Bumpeh
Yiffin CHC,qxbsDd9QYv6,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,J4GiUImJZoE,Nieni
Yiraia CHP,esMAQ4vs4kM,4,ImspTQPwCqd,Sierra Leone,qhqAxPSTUXp,Koinadugu,VGAFxBXz16y,Sengbeh
Yongoro CHP,YDDOlgRBEAA,4,ImspTQPwCqd,Sierra Leone,TEQlaapDQoK,Port Loko,vn9KJsLyP5f,Kaffu Bullom
Yoni,NNE0YMCDZkO,3,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,,
Yonibana MCHP,x5ZxMDvEQUb,4,ImspTQPwCqd,Sierra Leone,eIQbndfxQMb,Tonkolili,NNE0YMCDZkO,Yoni
Yoni CHC,fAsj6a4nudH,4,ImspTQPwCqd,Sierra Leone,lc3eMKXaEfw,Bonthe,g8DdBm7EmUt,Sittia
Yorgbofore MCHP,TGRCfJEnXJr,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,Z9QaI6sxTwW,Kargboro
York CHC,xa4F6gesVJm,4,ImspTQPwCqd,Sierra Leone,at6UHUQatSo,Western Area,qtr8GGlm4gg,Rural Western Area
Yormandu CHC,roGdTjEqLZQ,4,ImspTQPwCqd,Sierra Leone,Vth0fbpFcsO,Kono,g5ptsn0SFX8,Sandor
Youndu CHP,hDW65lFySeF,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,Z9QaI6sxTwW,Kargboro
Yoyah CHP,Urk55T8KgpT,4,ImspTQPwCqd,Sierra Leone,jUb8gELQApl,Kailahun,yu4N82FFeLm,Mandu
Yoyema MCHP,VdXuxcNkiad,4,ImspTQPwCqd,Sierra Leone,jmIPBj66vD6,Moyamba,USQdmvrHh1Q,Kaiyamba
Zimmi CHC,BNFrspDBKel,4,ImspTQPwCqd,Sierra Leone,bL4ooGhyHRQ,Pujehun,BD9gU0GKlr2,Makpele
